date,favorite_count,retweet_count,text
2017-05-20 02:44:03,457,260,"Rob has already voted in the special election—have you? Election Day is next Thursday, May 25!… https://t.co/11kRwhrWOI"
2017-05-20 01:37:47,583,356,The Montanans I met along the HiLine today oppose the health care bill that gives my opponent a tax cut while raisi… https://t.co/74yfovb14V
2017-05-19 19:10:52,233,172,"This family relies on Medicaid. Gianforte supports a bill that takes away healthcare for 70k Montanans like her.
https://t.co/PDyC5p8BEe"
2017-05-19 03:07:10,2255,1325,No one should face bankruptcy because they get sick. This isn't a Democrat or Republican issue—illness doesn't care… https://t.co/ZsDRL8ilsJ
2017-05-19 00:08:13,352,226,"Because if so, you should be furious with Greg Gianforte and Washington DC for trying to take away your healthcare.… https://t.co/Mth31nDhXC"
2017-05-18 23:56:30,701,288,"**UPDATE** Saturday's Billings rally with @BernieSanders has moved to MetraPark, due to overwhelming excitement for Rob! #BigSkyBern"
2017-05-18 22:34:42,679,338,In Wolf Point to talk about terrible health care bill my opponent supports. #ahca would eliminate coverage for 70k… https://t.co/LMS2o2Jo2E
2017-05-18 19:02:58,900,659,"Tell all your friends and family: the special election is Thursday, May 25. Vote. https://t.co/yViUrALd3s"
2017-05-18 17:14:22,222,107,My #HandsOffOurHealthCare tour stop in Glendive. I know the health challenges Montanans face &amp; I'll be a voice for… https://t.co/emHGxNEg9v
2017-05-18 15:50:42,370,292,"Today marks ONE WEEK until the Montana special election! 

Double check where to vote on Thursday, May 25:… https://t.co/qwUQPDlf8H"
2017-05-18 01:35:04,144,56,And thanks to @JonBowzerBauman for joining me to campaign against the terrible health care bill that my opponent supports.
2017-05-18 01:33:03,262,110,"From snow country to Crow Country, thanks to everyone in Anaconda, Billings &amp; Crow Agency who shared how bad the… https://t.co/roioG4cxOW"
2017-05-17 23:12:11,510,190,Thanks to all our recent Gallatin County canvass volunteers! In just 4 rounds they knocked on more than 1500 doors.… https://t.co/vK2vuhlN7y
2017-05-17 20:54:32,2009,1081,"Retweet so everyone knows: Bernie's coming to Montana THIS WEEKEND! 

RSVP here: https://t.co/Gu80nnc4oz https://t.co/rIip1soI7n"
2017-05-17 17:11:12,217,82,Thanks to Billy and Becky for helping get out the vote at the Montana Brewers Spring Rendezvous! #TeamQuist https://t.co/b3lnJoyp7R
2017-05-17 16:03:28,28,10,@gumbo1968 @BernieSanders You can RSVP here! https://t.co/Gu80nnc4oz
2017-05-17 16:01:23,1235,702,You heard it here first: Montana is very much in play. https://t.co/iREdJ51kCT
2017-05-17 15:08:45,1157,504,"**UPDATE** Saturday's Missoula rally with @BernieSanders has moved to Adams Center @ UM, due to overwhelming excitement for Rob! #BigSkyBern"
2017-05-17 01:13:55,336,165,"For Katie, access to affordable healthcare is a matter of life &amp; death. Rob understands that—and he'll fight for ou… https://t.co/fbAGqXVuh2"
2017-05-16 23:08:40,397,270,"Nine days until the Montana special election! 

Make a plan to vote on Thursday, May 25: https://t.co/CBkEGZoepW… https://t.co/uAQ0x4heNz"
2017-05-16 21:40:05,214,175,"Washington's new healthcare bill will end protections for the 426,400 Montanans with pre-existing conditions. 

Let… https://t.co/elTLtL1Aa2"
2017-05-16 21:09:45,73,33,(And of course we played a few songs). Thanks to the good folks in Hamilton for having us today! Remember to vote o… https://t.co/vXOUMrZrsW
2017-05-16 21:08:31,69,29,"He joined me on our #HandsOffOurHealthCare tour, where we've been talking about the 70k Montanans whose access to h… https://t.co/4Pc2XFoG8J"
2017-05-16 21:07:41,116,43,So excited to have Jon Bauman (Bowzer from Sha Na Na!) here in Hamilton today! #HandsOffOurHealthCare https://t.co/bLySgDVsgl
2017-05-16 19:44:55,112,30,Bonni and I are deeply saddened by the news in Three Forks. Sheriff Deputy Mason Moore and his family are in our thoughts and prayers.
2017-05-16 16:21:59,263,144,My opponent doesn't understand what it's like to struggle with healthcare bills. And he doesn't share our MT values. https://t.co/13ByM6Ry4E
2017-05-15 23:06:53,367,163,"I will fight for Montana women to have access to the care they need, including cancer screenings and birth control. https://t.co/ybqBVj4zR8"
2017-05-15 20:41:48,256,156,Hitting the road to talk abt why DC's healthcare bill would be a disaster for Montana—&amp; how I'll fight it in Congre… https://t.co/btGWwB69SC
