date,favorite_count,retweet_count,text
2017-10-02 17:56:19,9102,3058,Dozens dead and 500 wounded last night. 23 American children shot *every day*. Corrupt cowards in Washington still refusing to act.
2017-09-27 01:11:57,5346,1363,Incompetent POTUS continues to dither and divide instead of uniting Americans behind a massive effort to save lives and rebuild Puerto Rico.
2017-09-10 23:17:20,393,144,Volunteers are regularly checking Irma shelter status and availability. https://t.co/FlE7azIIPR
2017-08-14 00:37:54,2685,710,"While our elected officials remain silent, it’s up to us to destroy racism, whether in fringe movements or in our daily lives &amp; politics"
2017-08-14 00:36:28,3255,1014,"If Trump—GOP's nat’l leader—won’t condemn Nazism, Georgians expect our GOP reps to leave no doubt about where they stand. And yet: silence"
2017-08-14 00:36:04,1609,390,How would this be received by my grandfathers who fought fascism on the front lines &amp; my relatives murdered by the Nazis?
2017-08-14 00:35:53,2070,654,"Pause to reflect on the fact that the President of the United States refused to condemn Nazism, shaking not just America but the world"
2017-08-14 00:35:45,1596,471,"Nazism &amp; white supremacy require forceful, explicit, unequivocal denunciation by American political leaders at all levels"
2017-08-13 22:24:54,0,181,RT @RepHankJohnson: No place in America for the hate displayed by white nationalists in #Charlottesville
2017-08-05 20:21:11,1661,380,Politicians parroting lobbyist propaganda despite scientific/security consensus on climate put us all at risk &amp; will be condemned by history
2017-08-05 20:20:58,595,130,"Pleasure to introduce @algore’s @aitruthfilm. Scientists, military planners, intel community, fact-based biz leader… https://t.co/U82s4bvEcy"
2017-07-04 23:07:31,3738,871,Generations have sacrificed so our country might fully realize and build upon its founding ideals. This work is ours to continue.
2017-06-26 21:31:31,1400,468,"Emerging from the arena, reflections: https://t.co/Ii7A3sN7vQ"
2017-06-21 03:18:36,18274,3218,It's extraordinary what this community has achieved — an unprecedented grassroots effort. Thank you from the bottom of my heart.
2017-06-21 03:18:00,12178,2747,"We showed the world that in places no one even thought it was possible to fight, we can fight. And we will fight."
2017-06-21 03:17:26,9285,1464,"For months, this community in Georgia has been a beacon of hope for people across the country."
2017-06-20 22:32:59,30570,8913,"We're not done until every voter in every line has voted. If you're in line by the time polls close, you will be allowed to vote."
2017-06-20 22:05:08,0,615,RT @TeamOssoff: Fired up. Ready to vote. #FlipThe6th https://t.co/7xturdcdC3
2017-06-20 21:02:54,0,434,"RT @TeamOssoff: ""Let's give it everything we've got and have no regrets tomorrow."" #FlipThe6th https://t.co/hDqPlPSGmq https://t.co/Yyju3PY…"
2017-06-20 18:49:15,0,2330,"RT @TeamOssoff: Rain or shine, we only have a few hours left to #FlipThe6th. We’re sprinting through the finish line. Let's finish strong.…"
2017-06-20 16:43:05,9475,4166,"After months of tireless work, we only have a few hours to #FlipThe6th. Let's summon everything we've got to outwor… https://t.co/BUsqFiW7yr"
