date,favorite_count,retweet_count,text
2018-07-30 18:26:38,0,20,RT @jeff_bartos: #ICYMI - I had the opportunity to correct Governor Wolf's record this morning on KDKA radio. Tom Wolf forgot that he suppo…
2018-07-30 14:53:45,29,16,Out in Roaring Spring today touring PennStress and talking about Pennsylvania’s infrastructure needs. #FixPA https://t.co/wxX41p1WH1
2018-07-30 14:15:18,93,48,The fact that Mayor Kenney is choosing to put his liberal political philosophy ahead of the safety of his citizens… https://t.co/jDDEmtmJ5q
2018-07-27 23:32:24,30,6,Enjoyed my visit to the Bedford County Fair tonight! Excited to get out to more fairs all across Pennsylvania as th… https://t.co/J3gMrdifEN
2018-07-27 20:34:04,49,25,Tom Wolf earned himself an F for accuracy in his attempts to clear up his record on education to Pennsylvania's sup… https://t.co/cALjuVmm9k
2018-07-24 19:01:01,16,6,ICYMI: From the @IndianaGazette - “If Gov. Tom Wolf’s proposal to fully implement the fair funding formula for Penn… https://t.co/xemaFhRQ3U
2018-07-24 14:40:07,55,28,I've done six town halls so far during the general election and I will continue to do them. I've enjoyed laying out… https://t.co/S0aPzJvd0Y
2018-07-23 16:53:16,52,26,I stand with the local officials and lawmakers that continue to fight back against Tom Wolf's education plan. We ca… https://t.co/of5iC3NXdO
2018-07-20 18:50:41,49,23,About two month's have passed in the general election. Click here to see what they've been saying so far about our… https://t.co/aKTv1SQYaP
2018-07-20 16:00:46,32,13,Thank you Cris Dush for standing up to Tom Wolf's proposed education cuts. @jeff_bartos and I promise to work with… https://t.co/mrDSsiqYT2
2018-07-20 01:12:10,48,15,Finished off the night with a stop in Mercer County. The people of Mercer have a lot of great ideas for how to get… https://t.co/UkTRXXDB37
2018-07-19 23:21:04,67,25,A lot of energy in the room today as we had our grand opening for our Erie office. Our mission to fix Pennsylvania… https://t.co/YNq3FKIrUt
2018-07-19 21:19:54,26,5,Great visit to Channellock in Meadville today to discuss the manufacturing industry. https://t.co/y9rbFPQCIG
2018-07-19 18:40:35,53,24,The soda tax places an unfair burden on hardworking Philadelphians and is not even being used appropriately. As gov… https://t.co/SGXMYVjeaO
2018-07-18 17:53:19,33,10,Was in the Philly area today for breakfast at The Dining Car and a visit to Delaware Valley Sports Center. https://t.co/ofdNI5DWKQ
2018-07-18 16:00:38,33,18,Thank you Rep. Pickett for fighting back against Tom Wolf's plans to cut funding for schools in your District. As g… https://t.co/aqFKgNBJiU
2018-07-17 22:44:47,38,12,What a great crowd at the Cambria County GOP Picnic tonight! Thanks for having @jeff_bartos and I. https://t.co/nOW2qZmuIf
2018-07-17 19:08:59,18,7,"ICYMI: @townhallcom - ""Governor Wolf’s spending on attack ads insinuate that the Pennsylvania gubernatorial race is… https://t.co/l2ybPuw0vJ"
2018-07-16 22:20:55,28,15,Got to visit Marbaugh Farms today as well to talk about the dairy industry. They even let me try some of their prod… https://t.co/nBpmYmi7jy
