date,favorite_count,retweet_count,text
2017-04-14 01:15:16,11,6,Out on the campaign trail and had lunch with the Polson Republicans and shared a bit about my vision for Montana. https://t.co/e7SrUHiZGT
2017-04-13 02:46:27,13,4,We must protect our Montana treasures and our way of life and that's why I oppose the Emigrant and Crevice mines. https://t.co/BqXbWFfWKy
2017-04-12 01:07:39,5,8,Today I sat down for a roundtable discussion in Great Falls with Ag leaders from across MT to talk about the future… https://t.co/b2HMC9ZqTH
2017-04-11 22:12:04,14,4,Never too early to get involved! Had a great chat with Charlie today when I met with the Helena Pachyderms.… https://t.co/CsD4nQAM7A
2017-04-11 18:31:14,13,6,Got a bite to eat with the Helena Pachyderms today and discussed the importance of putting Montana first. Looking f… https://t.co/bcUhaBuhs0
2017-04-07 16:34:44,27,8,Congratulations #NeilGorsuch! Soon to be #JusticeGorsuch. Looking forward to seeing you take your place on the Court. #SCOTUS
2017-04-06 18:39:39,25,13,Happy #MontanaDay! Thankful for quality family time spent enjoying the beautiful outdoors #406Day #BeehiveLake… https://t.co/HtwDjCivz1
2017-04-06 16:57:43,22,4,This filibuster is a disgraceful show of party politics. The Dems have let down their constituents &amp; the nation. I stand with #NeilGorsuch.
2017-04-05 14:27:29,18,6,ATTN MT: @SenatorTester plans to filibuster the #SCOTUS confirmation. Join me. Call on him to confirm #NeilGorsuch. https://t.co/atsj14PJAK
2017-04-04 19:23:39,13,7,Had a great meeting with the Montana Building Industry Association. I look forward to protecting and promoting Mont… https://t.co/J2k89SitrA
2017-04-03 21:25:57,26,15,"Obamacare isn’t working. Montanans have less choices and higher costs. It’s time for common sense reforms.
https://t.co/ehkEbdjQEG"
2017-04-01 23:06:28,13,6,Had the privilege of meeting with @MT_Realtors about future opportunities for growth in Montana real estate. https://t.co/Y20G18wKMm
2017-04-01 18:54:54,11,6,Best way to start the weekend? Flipping pancakes at the @VVAmerica Pancake Breakfast in Bozeman. It was an honor...… https://t.co/DoYgG7KIk8
2017-04-01 01:29:46,11,5,Thank you to the @MontanaChamber for having me today to discuss Montana’s business future. https://t.co/zFdOSjJcA2
2017-03-31 23:54:16,10,2,This morning I met with the @MHA_Montana in Helena and had a great discussion on health care solutions. https://t.co/uYviPTdult
2017-03-31 22:38:31,11,3,Had a great time talking with Jay Scott at @KCAP950 today in Helena. https://t.co/SkNvhot24b
2017-03-31 19:06:05,8,9,"DC insiders have rigged the system to cash in at your expense. That’s
why it’s time to #draintheswamp. https://t.co/EaYU1qNqnm"
