date,favorite_count,retweet_count,text
2017-06-11 00:00:06,32,20,Ralph has consistently fought against banning lawfully-owned firearms.  #TeamNorman #SCpol #2a https://t.co/qwk2OTVrax
2017-06-06 20:14:10,0,6,RT @drew1220: I have known so many public officials over the years. @RalphNorman is the leader #SC5 needs in Congress. Such strong characte…
2017-06-06 20:12:17,13,1,Today we honor the brave men who fought with courage 73 years ago today. https://t.co/7n3r5SIr9d
2017-06-04 01:25:56,27,7,"I humbly offer my prayers to the people of London. To the people of Great Britain, know the US is with you in your fight against terror."
2017-06-02 19:00:04,23,14,My opponent worked for years as a government tax collector.  I am a taxpayer who believes we need lower taxes! https://t.co/ic8sYhrFXH
2017-05-30 19:00:03,18,3,I am honored to have so many prominent conservative leaders on #TeamNorman https://t.co/8JQKrSpsxs
2017-05-29 19:00:05,10,1,Today is a day where we honor those who have fallen. Have a blessed day. https://t.co/f6cLKBUVKI
2017-05-27 18:31:01,13,6,"Read about some of the things Ralph plans to do in Congress!
https://t.co/4boNDaflqG"
2017-05-18 20:37:49,16,3,Tonight I will be on Fox News Business with Charles Payne.  The show starts at 6! #TeamNorman https://t.co/HUC7bZszC0
2017-05-15 20:11:52,50,31,"@tedcruz says: ""We need a good man, a principled Conservative, and a fighter. That's why I'm supporting Ralph Norma… https://t.co/bjZoLof5eG"
2017-05-15 19:10:18,61,34,BREAKING: @seanhannity endorses Ralph Norman because Sean says we need a true #Conservative in Congress! https://t.co/T4DBfwfF11
2017-05-14 17:10:03,8,7,Dr. Bill Revell is voting today for Ralph Norman.  Retweet if you’re on #TeamNorman too! https://t.co/nWtRbNcmNc
2017-05-13 23:06:04,2,2,Janet Mendenall supports Ralph because he can't be swayed from his conservative values. #TeamNorman https://t.co/AhhIEzxoWh
2017-05-12 16:44:05,4,2,I'm proud to be endorsed by the @Club4Growth #TeamNorman https://t.co/EgJ4pIAlZJ
2017-05-12 13:16:06,4,3,The FreedomWorks PAC does great things for the conservative movement.  I am proud to have them on #TeamNorman https://t.co/t3SGXQqc6l
2017-05-11 22:14:50,14,16,"Thank you for your support, @JimDeMint #TeamNorman https://t.co/m10qlltAvS"
2017-05-11 21:40:49,733,241,I am proud to announce that I've been endorsed by Senator Ted Cruz.  This means so much to me and the campaign in t… https://t.co/yWLdaf2Ket
